,Volume,EMA9,EMA20,EMA50,EMA100,EMA200,EMA500,MACD,RSI,Target
3234,10704472,248.66956752960866,243.8811646145124,231.90164971176986,224.79002423265342,223.03748824787303,225.08779804176916,-1.4492881328976992,69.50289567298256,0
3235,5482696,248.91461520532755,244.45389235676865,232.60726368025743,225.28714862226826,223.3047252395181,225.18682801329186,-1.4461901016184644,69.49031374832225,0
3236,7394792,249.15725368769955,244.9942652387133,233.29434383464687,225.77904285979142,223.57162158158448,225.28639280212977,-1.4280508157113179,69.79614575712895,-1
3237,4442392,248.69200168062838,245.16919175429712,233.8251928471056,226.19591317251522,223.803058119602,225.37239919274938,-1.6234446274786043,60.54780879907812,1
3238,6322888,248.93436611501053,245.62010909698682,234.4557273963383,226.66537675033746,224.06276723137253,225.47032903171063,-1.5322380129011766,65.17908975464866,1
3239,6894000,249.54393454239909,246.2260233022217,235.14304037106828,227.16670014640906,224.34057261466188,225.57616487690123,-1.3261479323396221,67.92198650216066,-1
3240,5194256,249.5988774923177,246.5681781583903,235.71855444639863,227.61525359483645,224.59408581543136,225.67294126179183,-1.326543059384755,62.410665607050746,-1
3241,2754784,249.4905338786198,246.80522399319392,236.2416369945331,228.03984578946995,224.83749948317663,225.76629143409536,-1.3638381671480788,60.54845638554397,1
3242,4643344,250.12680210289585,247.3639526605088,236.88596005357104,228.52760874413391,225.11445844354304,225.87369895332054,-1.139918725875229,65.76971138479738,0
3243,5545224,250.61790896747294,247.86094159053474,237.50150422503026,229.00393998535463,225.38777066227178,225.98032026059585,-0.9978120336608383,65.53833075074576,-1
3244,5558744,250.80206032827527,248.21120103633945,238.05198114842065,229.45017217913937,225.64797857380623,226.0823495839926,-0.9730497200687545,62.76649843884575,1
3245,8703536,251.5361764608624,248.8075286510891,238.69592859323595,229.94566661106157,225.93479113517347,226.19568408062818,-0.7670728267411251,66.9927778501193,1
3246,10457648,253.50757886400245,250.0061629201818,239.58601721611151,230.568389816319,226.28761100921716,226.33619308021275,-0.2021497518864388,74.37988099407647,1
3247,12173544,255.8372032279207,251.44897604050675,240.58874990111082,231.25328706121556,226.67435817015624,226.49116117443782,0.35706194099033084,77.34807600451951,-1
3248,7029760,256.8184930510866,252.3341833074823,241.37913823219472,231.83725469057268,227.0133561221323,226.62789766613167,0.360883876069769,67.47601675557337,0
3249,11808104,257.53992017329114,253.10479715078012,242.12605942552472,232.40336110585062,227.3458165454157,226.76281874795197,0.2768464804427069,66.81405945037133,0
3250,8414632,258.23890024996103,253.8600374751478,242.8675794698822,232.97032069893558,227.68103051567664,226.89963312642976,0.20068768038829,67.47234249496523,-1
